GEOID,NAME,total_population,total_poverty,percent_poverty
42011001100,"Census Tract 11, Berks County, Pennsylvania",4021,2246,0.5585675205172843
42011001200,"Census Tract 12, Berks County, Pennsylvania",2054,998,0.48588120740019475
42011001300,"Census Tract 13, Berks County, Pennsylvania",3485,1282,0.3678622668579627
42011001400,"Census Tract 14, Berks County, Pennsylvania",4275,1839,0.4301754385964912
42011001500,"Census Tract 15, Berks County, Pennsylvania",3387,1436,0.4239740183052849
42011001700,"Census Tract 17, Berks County, Pennsylvania",3226,1819,0.5638561686298822
42011001900,"Census Tract 19, Berks County, Pennsylvania",2706,1166,0.43089430894308944
42011002000,"Census Tract 20, Berks County, Pennsylvania",4028,1595,0.39597815292949357
42011002100,"Census Tract 21, Berks County, Pennsylvania",2746,1103,0.40167516387472685
42011002200,"Census Tract 22, Berks County, Pennsylvania",2106,861,0.40883190883190884
42011002300,"Census Tract 23, Berks County, Pennsylvania",2129,835,0.3922029121653358
42011002500,"Census Tract 25, Berks County, Pennsylvania",2975,1257,0.4225210084033613
42011002600,"Census Tract 26, Berks County, Pennsylvania",3369,2111,0.626595428910656
42013100700,"Census Tract 1007, Blair County, Pennsylvania",2626,1348,0.5133282559025133
42013101600,"Census Tract 1016, Blair County, Pennsylvania",3474,1614,0.46459412780656306
42013101900,"Census Tract 1019, Blair County, Pennsylvania",1446,733,0.5069156293222683
42019902300,"Census Tract 9023, Butler County, Pennsylvania",3352,1182,0.35262529832935563
42021000100,"Census Tract 1, Cambria County, Pennsylvania",1170,491,0.41965811965811967
42021000200,"Census Tract 2, Cambria County, Pennsylvania",715,255,0.35664335664335667
42021000300,"Census Tract 3, Cambria County, Pennsylvania",1907,780,0.4090194022024122
42021000500,"Census Tract 5, Cambria County, Pennsylvania",1616,624,0.38613861386138615
42021000600,"Census Tract 6, Cambria County, Pennsylvania",1758,647,0.36803185437997726
42021013400,"Census Tract 134, Cambria County, Pennsylvania",2339,840,0.3591278324070115
42021013500,"Census Tract 135, Cambria County, Pennsylvania",2414,890,0.36868268434134216
42021013600,"Census Tract 136, Cambria County, Pennsylvania",3641,1527,0.4193902773963197
42027012000,"Census Tract 120, Centre County, Pennsylvania",5878,2921,0.4969377339231031
42027012400,"Census Tract 124, Centre County, Pennsylvania",5070,2487,0.4905325443786982
42027012500,"Census Tract 125, Centre County, Pennsylvania",4627,3728,0.8057056408039767
42027012600,"Census Tract 126, Centre County, Pennsylvania",3834,2448,0.6384976525821596
42029302600,"Census Tract 3026, Chester County, Pennsylvania",4868,2289,0.4702136400986031
42029305400,"Census Tract 3054, Chester County, Pennsylvania",4054,1492,0.3680315737543167
42029305600,"Census Tract 3056, Chester County, Pennsylvania",3324,1542,0.463898916967509
42031160102,"Census Tract 1601.02, Clarion County, Pennsylvania",5159,1918,0.37177747625508817
42035030600,"Census Tract 306, Clinton County, Pennsylvania",2320,958,0.41293103448275864
42037051200,"Census Tract 512, Columbia County, Pennsylvania",5019,1797,0.3580394500896593
42039111100,"Census Tract 1111, Crawford County, Pennsylvania",3051,1124,0.36840380203212064
42039111600,"Census Tract 1116, Crawford County, Pennsylvania",3979,1431,0.35963810002513197
42043020700,"Census Tract 207, Dauphin County, Pennsylvania",2642,984,0.372445117335352
42043021300,"Census Tract 213, Dauphin County, Pennsylvania",6003,2982,0.496751624187906
42043021400,"Census Tract 214, Dauphin County, Pennsylvania",5091,2806,0.5511687291298369
42045402500,"Census Tract 4025, Delaware County, Pennsylvania",3273,1159,0.3541093797739077
42045404900,"Census Tract 4049, Delaware County, Pennsylvania",1308,458,0.35015290519877673
42045405200,"Census Tract 4052, Delaware County, Pennsylvania",3451,1463,0.4239350912778905
42045405300,"Census Tract 4053, Delaware County, Pennsylvania",2594,934,0.3600616808018504
42045405400,"Census Tract 4054, Delaware County, Pennsylvania",2102,812,0.38629876308277833
42045406402,"Census Tract 4064.02, Delaware County, Pennsylvania",1361,579,0.4254224834680382
42049000100,"Census Tract 1, Erie County, Pennsylvania",1665,1037,0.6228228228228229
42049000400,"Census Tract 4, Erie County, Pennsylvania",2340,952,0.40683760683760684
42049000500,"Census Tract 5, Erie County, Pennsylvania",2861,1152,0.40265641384131423
42049000600,"Census Tract 6, Erie County, Pennsylvania",3857,1639,0.42494166450609283
42049000700,"Census Tract 7, Erie County, Pennsylvania",2941,1270,0.4318259095545733
42049000800,"Census Tract 8, Erie County, Pennsylvania",2502,1369,0.5471622701838529
42049001200,"Census Tract 12, Erie County, Pennsylvania",2011,848,0.42168075584286424
42049001300,"Census Tract 13, Erie County, Pennsylvania",1795,1045,0.5821727019498607
42049001500,"Census Tract 15, Erie County, Pennsylvania",2790,1727,0.6189964157706093
42049001800,"Census Tract 18, Erie County, Pennsylvania",2133,806,0.37787154242850446
42051262300,"Census Tract 2623, Fayette County, Pennsylvania",2939,1127,0.3834637631847567
42055011000,"Census Tract 110, Franklin County, Pennsylvania",5622,2063,0.36695126289576663
42063961101,"Census Tract 9611.01, Indiana County, Pennsylvania",4247,2011,0.47351071344478457
42069101400,"Census Tract 1014, Lackawanna County, Pennsylvania",3045,1131,0.37142857142857144
42069102900,"Census Tract 1029, Lackawanna County, Pennsylvania",4769,2370,0.49695953029985324
42071000100,"Census Tract 1, Lancaster County, Pennsylvania",2291,981,0.4281972937581842
42071000800,"Census Tract 8, Lancaster County, Pennsylvania",3911,1564,0.3998977243671695
42071000900,"Census Tract 9, Lancaster County, Pennsylvania",3571,1387,0.38840660879305516
42071001000,"Census Tract 10, Lancaster County, Pennsylvania",3603,1411,0.3916180960310852
42071014700,"Census Tract 147, Lancaster County, Pennsylvania",4620,2284,0.49437229437229435
42073000200,"Census Tract 2, Lawrence County, Pennsylvania",2057,727,0.35342732134175986
42073000400,"Census Tract 4, Lawrence County, Pennsylvania",1988,1144,0.5754527162977867
42073000700,"Census Tract 7, Lawrence County, Pennsylvania",1924,708,0.367983367983368
42073000900,"Census Tract 9, Lawrence County, Pennsylvania",1816,821,0.45209251101321585
42075000401,"Census Tract 4.01, Lebanon County, Pennsylvania",4727,2008,0.42479373810027504
42077000500,"Census Tract 5, Lehigh County, Pennsylvania",2568,930,0.3621495327102804
42077000700,"Census Tract 7, Lehigh County, Pennsylvania",4452,1622,0.3643306379155436
42077000800,"Census Tract 8, Lehigh County, Pennsylvania",3928,2112,0.5376782077393075
42077000900,"Census Tract 9, Lehigh County, Pennsylvania",1498,545,0.3638184245660881
42077001000,"Census Tract 10, Lehigh County, Pennsylvania",2946,1285,0.4361846571622539
42077001600,"Census Tract 16, Lehigh County, Pennsylvania",3513,1417,0.4033589524622829
42077001800,"Census Tract 18, Lehigh County, Pennsylvania",4910,1960,0.39918533604887985
42077009600,"Census Tract 96, Lehigh County, Pennsylvania",7570,2721,0.359445178335535
42077009700,"Census Tract 97, Lehigh County, Pennsylvania",3661,1558,0.4255667850314122
42079200500,"Census Tract 2005, Luzerne County, Pennsylvania",2827,1323,0.4679872656526353
42079200900,"Census Tract 2009, Luzerne County, Pennsylvania",3169,1261,0.39791732407699587
42079201000,"Census Tract 2010, Luzerne County, Pennsylvania",2414,1090,0.4515327257663629
42079217200,"Census Tract 2172, Luzerne County, Pennsylvania",2986,1215,0.4068988613529806
42079217400,"Census Tract 2174, Luzerne County, Pennsylvania",1552,702,0.452319587628866
42081000400,"Census Tract 4, Lycoming County, Pennsylvania",4612,1684,0.36513443191673894
42081000800,"Census Tract 8, Lycoming County, Pennsylvania",2136,836,0.3913857677902622
42083420200,"Census Tract 4202, McKean County, Pennsylvania",3176,1420,0.44710327455919396
42083420300,"Census Tract 4203, McKean County, Pennsylvania",2725,966,0.3544954128440367
42085030100,"Census Tract 301, Mercer County, Pennsylvania",2007,740,0.3687095166915795
42085033200,"Census Tract 332, Mercer County, Pennsylvania",3212,1299,0.4044209215442092
42085033400,"Census Tract 334, Mercer County, Pennsylvania",2395,978,0.4083507306889353
42091203902,"Census Tract 2039.02, Montgomery County, Pennsylvania",3320,1342,0.4042168674698795
42091208801,"Census Tract 2088.01, Montgomery County, Pennsylvania",1262,550,0.4358161648177496
42095010500,"Census Tract 105, Northampton County, Pennsylvania",4132,1681,0.4068247821878025
42095011000,"Census Tract 110, Northampton County, Pennsylvania",3238,1437,0.4437924644842495
42095011200,"Census Tract 112, Northampton County, Pennsylvania",5857,2336,0.39883899607307494
42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",5079,2032,0.4000787556605631
42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",6121,2441,0.3987910472145074
42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",6916,3169,0.4582128397917872
42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",6807,2649,0.3891582194799471
42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",9288,3448,0.37123169681309215
42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",991,384,0.3874873864783047
42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",4025,1736,0.43130434782608695
42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",3487,1417,0.4063665041583023
42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",2321,1239,0.5338216286083585
42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",3528,1275,0.36139455782312924
42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",4815,2116,0.439460020768432
42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4467,1754,0.392657264383255
42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2047,738,0.3605276013678554
42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2632,1158,0.4399696048632219
42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5442,1909,0.3507901506798971
42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4971,1979,0.3981090323878495
42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",7296,2698,0.3697916666666667
42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2840,1105,0.3890845070422535
42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",5233,1926,0.36804892031339576
42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",3326,1354,0.40709561034275404
42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",6881,3068,0.4458654265368406
42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2866,1527,0.5327983251919051
42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3389,1662,0.49041015048686926
42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",4270,1910,0.44730679156908665
42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3229,1394,0.4317126045215237
42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2866,1237,0.4316120027913468
42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2538,920,0.3624901497241923
42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",4298,1592,0.3704048394602141
42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1466,807,0.5504774897680764
42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3298,1578,0.47847180109157067
42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3959,2351,0.5938368274816873
42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2492,1363,0.5469502407704655
42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3545,1657,0.4674188998589563
42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3264,1589,0.48682598039215685
42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",2912,1204,0.41346153846153844
42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3157,1558,0.4935064935064935
42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",3546,1256,0.3542019176536943
42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3242,1458,0.4497223935842073
42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2940,1244,0.4231292517006803
42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3092,1565,0.5061448900388098
42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2092,1037,0.49569789674952197
42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",3324,1602,0.48194945848375453
42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",5824,3321,0.5702266483516484
42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",4135,2211,0.5347037484885127
42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1986,1005,0.5060422960725075
42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",2278,1280,0.5618964003511853
42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3574,2235,0.6253497481813095
42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4567,2357,0.5160937157871688
42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2251,1395,0.6197245668591737
42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",1652,770,0.4661016949152542
42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",3021,1357,0.4491890102615028
42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",3129,1335,0.42665388302972196
42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",3942,1546,0.3921867072552004
42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3495,1240,0.3547925608011445
42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5909,2262,0.38280588932137416
42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3516,1602,0.45563139931740615
42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",3374,1517,0.44961470065204506
42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",3202,1205,0.37632729544034976
42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",2118,1063,0.5018885741265344
42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",7097,4420,0.6227983655065521
42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",6044,3638,0.6019192587690272
42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",4320,2796,0.6472222222222223
42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",3919,1606,0.40979841796376626
42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",5806,3761,0.6477781605235963
42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",5725,3154,0.5509170305676856
42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",6885,2481,0.3603485838779956
42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",9146,5201,0.56866389678548
42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",7949,2986,0.37564473518681596
42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",9510,4695,0.49369085173501576
42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4697,2761,0.5878220140515222
42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3266,1812,0.5548071034905082
42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",7096,3370,0.4749154453213078
42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",6992,3533,0.5052917620137299
42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4411,2321,0.5261845386533666
42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1273,518,0.40691280439905736
42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",3908,1452,0.37154554759467756
42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",2779,1233,0.44368477869737316
42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",3927,1435,0.36541889483065954
42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3709,1711,0.4613103262334861
42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",3165,1202,0.3797788309636651
42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",5020,2430,0.48406374501992033
42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",3107,1345,0.43289346636626974
42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",4514,2154,0.4771821001329198
